@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute mfp-1 numeric
@attribute mfp-2 numeric
@attribute mfp-3 numeric
@attribute mfp-4 numeric
@attribute mfp-5 numeric
@attribute mfp-6 numeric
@attribute mfp-7 numeric
@attribute mfp-8 numeric
@attribute mfp-9 numeric
@attribute mfp-10 numeric
@attribute mfp-11 numeric
@attribute mfp-12 numeric
@attribute mfp-13 numeric
@attribute mfp-14 numeric
@attribute mfp-15 numeric
@attribute mfp-16 numeric
@attribute mfp-17 numeric
@attribute mfp-18 numeric
@attribute mfp-19 numeric
@attribute mfp-20 numeric
@attribute mfp-21 numeric
@attribute mfp-22 numeric
@attribute mfp-23 numeric
@attribute mfp-24 numeric
@attribute mfp-25 numeric
@attribute mfp-26 numeric
@attribute mfp-27 numeric
@attribute mfp-28 numeric
@attribute mfp-29 numeric
@attribute mfp-30 numeric
@attribute mfp-31 numeric
@attribute mfp-32 numeric
@attribute mfp-33 numeric
@attribute mfp-34 numeric
@attribute mfp-35 numeric
@attribute mfp-36 numeric
@attribute mfp-37 numeric
@attribute mfp-38 numeric
@attribute mfp-39 numeric
@attribute mfp-40 numeric
@attribute mfp-41 numeric
@attribute mfp-42 numeric
@attribute outputs-1 {0,1,2,3}
@attribute outputs-2 {0,1,2,3}
@attribute outputs-3 {0,1,2,3}

@data
916,'2022/09/18 20:07:08:306',40,1009.501343,355.096283,989.709534,300.190033,953.163208,247.41301,929.783447,206.488342,929.287964,168.442352,941.220154,258.057648,871.041504,266.498535,827.3526,273.814331,792.47345,280.443848,941.982056,295.781342,866.943665,302.675964,817.588623,306.245422,779.671021,308.212158,940.192566,332.976471,868.988892,338.654755,825.121338,339.377563,792.202087,338.375763,936.018677,366.871094,876.806946,371.498322,841.209167,371.22644,811.939941,368.247131,3,?,?
917,'2022/09/18 20:07:08:401',40,1009.254028,355.792755,989.738403,300.39502,953.397705,247.286774,929.422668,207.087891,930.283508,169.45636,942.413086,258.925507,872.923706,266.462067,829.940063,274.102997,795.442871,280.429688,942.421509,296.854645,866.638489,303.411591,817.961792,307.038544,780.539612,308.316772,940.089172,333.599609,869.038635,339.414063,826.180542,339.726257,793.456726,337.545715,935.688416,366.500702,876.624451,372.105011,841.67688,372.224487,812.274414,368.569519,3,?,?
918,'2022/09/18 20:07:10:308',41,1023.112122,238.191086,997.532654,185.012085,956.640625,135.887924,933.027222,95.73571,935.131592,57.565388,960.611328,137.086563,895.054443,140.784271,853.377197,147.547958,819.31897,153.592255,964.187744,171.106949,891.873291,176.506577,846.006226,180.747437,810.807983,183.815048,965.025513,208.03569,896.372009,212.227493,854.11084,213.821732,820.905151,213.570358,963.750854,244.019592,906.477783,248.486832,871.284241,247.628601,841.410828,243.548309,3,?,?
919,'2022/09/18 20:07:10:436',41,1024.990723,241.339798,998.332764,188.901413,957.814453,138.16597,934.826111,96.534416,933.583862,57.490349,959.192505,139.921997,894.591797,142.636993,853.44458,149.399872,820.049988,155.040192,963.07074,172.055435,891.181396,176.819977,845.257568,181.80246,809.869873,185.058136,963.863403,208.136246,894.955933,211.870178,853.039795,213.92305,820.084106,213.43045,962.072388,244.010254,905.587158,249.340317,871.116699,248.794952,841.753601,244.504074,3,?,?
920,'2022/09/18 20:07:10:550',41,1024.889038,240.084,996.668823,185.805634,955.883423,136.908646,933.38562,96.557999,934.775635,57.670948,958.638611,140.015594,895.036682,142.401367,854.256714,148.507202,820.208191,154.327118,961.258911,173.529892,891.745605,177.895538,846.439758,181.58461,810.439392,184.523026,961.641113,209.898376,895.4552,212.750305,853.789612,213.991318,820.299072,213.949188,960.275818,245.464584,905.480835,248.784363,870.755676,247.483353,840.947998,244.107864,3,?,?
921,'2022/09/18 20:07:10:630',41,1022.777344,241.366074,995.200745,188.489532,955.527588,139.156723,933.78302,98.824799,933.538147,60.648361,957.45752,140.062576,893.802612,143.41539,853.076904,150.279068,819.28833,156.58374,960.164246,173.924072,890.119934,178.762161,845.347595,182.915436,810.027527,186.548492,960.972168,210.781433,894.347412,213.968155,852.955933,215.187881,819.995605,215.32431,959.650635,247.050095,904.320068,250.313019,870.306946,249.037247,841.477905,245.402283,3,?,?
922,'2022/09/18 20:07:10:729',41,1023.170776,237.844299,996.209778,185.986649,955.286926,137.958191,932.343445,98.471725,933.270813,60.194939,957.756042,140.658188,894.767517,143.478638,854.274414,149.988937,820.547485,156.373169,960.878235,174.485809,891.019531,178.59903,845.807617,182.444565,810.263977,185.518143,961.675415,210.885101,894.832214,213.536667,852.439819,214.949203,818.828674,215.051834,960.246826,246.440033,904.211548,249.629776,869.129761,248.322983,839.313049,244.459534,3,?,?
923,'2022/09/18 20:07:10:832',41,1021.262329,238.799103,995.910278,186.028839,954.865967,138.343735,931.221863,98.380379,932.170166,59.769531,958.263672,137.850525,894.277405,141.274246,853.109863,148.495956,819.331726,155.148102,960.425354,172.09021,889.673767,177.375153,845.07074,181.598465,810.428589,184.674561,959.703125,208.634644,893.662781,213.678055,853.131104,215.27858,821.371216,215.470459,956.652344,244.229599,901.34314,249.052765,868.232727,248.496735,840.144348,244.758347,3,?,?
924,'2022/09/18 20:07:10:926',41,1022.186157,239.696487,997.438354,186.769318,956.103882,137.549866,932.258179,96.931114,932.372437,57.919975,957.332397,137.434311,892.866455,141.452057,851.792725,148.303696,818.119995,154.071533,959.053833,170.962311,888.145264,177.35733,843.302246,181.185776,808.467041,183.590897,958.656128,207.447174,891.94812,212.36293,850.780945,214.232941,818.403381,214.258591,956.53595,243.315689,901.8573,248.181671,868.163757,247.550903,839.427368,243.55162,3,?,?
925,'2022/09/18 20:07:11:046',41,1019.884521,240.145081,993.957153,186.551544,953.255493,137.900192,929.520325,98.03862,929.993225,59.409042,957.835388,138.713547,892.352356,141.651581,850.283142,148.894592,816.037048,154.882523,961.011658,172.069702,888.880005,176.869736,842.385132,181.432816,806.13739,184.565704,960.789795,208.345367,892.771606,212.799728,850.589905,213.992859,817.075134,212.988724,957.84436,243.943985,901.005493,249.290939,865.959717,248.497208,836.123901,244.379074,3,?,?
926,'2022/09/18 20:07:11:136',41,1021.038513,241.065445,994.036011,187.540848,951.86438,138.159088,928.018921,97.635269,928.76886,58.668945,957.327332,139.124359,891.878052,141.695755,850.461792,148.817932,816.566833,155.463348,959.625732,172.37706,887.607971,177.146072,841.475342,181.733902,805.805359,185.197693,959.171448,208.896805,890.779907,212.6492,849.040649,214.313065,816.259033,214.235077,956.63208,244.62236,900.409241,249.566711,865.670105,248.949768,836.138367,245.195892,3,?,?
927,'2022/09/18 20:07:11:243',41,1020.420776,241.491287,993.096619,187.216156,952.300293,137.30574,930.006836,97.106834,929.997925,58.828911,955.657104,139.927734,890.878357,142.332123,849.491638,148.900299,815.553467,154.777817,958.455505,173.415878,887.147705,177.538467,840.961975,181.161972,805.335571,183.986572,959.052673,209.812363,890.561218,213.02623,848.699219,214.135406,815.852356,213.581573,958.034302,245.330246,901.391907,249.304504,866.214294,248.237228,836.553223,244.373917,3,?,?
928,'2022/09/18 20:07:11:330',41,1022.208008,241.334122,995.196228,187.921448,953.779297,138.233154,930.460144,97.523758,930.542542,58.744896,957.952515,138.286652,892.782959,141.045624,850.825684,148.543243,816.387085,155.354858,961.689819,171.836533,889.243713,176.784821,842.112366,181.480103,805.515137,184.856659,962.098389,208.559692,892.974243,213.28978,850.171753,214.858414,816.412964,214.210159,959.962036,244.635086,902.382568,249.370743,866.778015,248.536133,836.716675,244.222076,3,?,?
929,'2022/09/18 20:07:11:456',41,1022.643188,238.407852,995.707397,184.778091,953.938538,136.535706,930.290039,97.066643,928.715881,58.85849,953.13562,138.782898,888.351318,142.979202,848.56134,149.66243,815.187378,155.83786,956.165833,172.216782,885.457397,177.495422,841.022461,181.929276,805.673584,185.221985,957.134033,209.018204,889.72406,212.195129,848.752808,213.916901,815.480896,213.81929,956.478638,245.329727,900.938416,249.421646,866.784973,248.76561,837.240295,245.166733,3,?,?
930,'2022/09/18 20:07:11:569',41,1019.069336,237.056702,992.009216,183.856079,951.425476,135.947357,928.418335,96.72303,928.53302,59.310989,954.84552,138.187744,890.879639,142.563385,849.313293,150.022141,815.083374,156.807327,957.246948,172.398499,887.613403,177.103714,842.004761,181.636368,806.789856,185.259399,957.30896,209.102325,892.344238,214.326843,851.005493,215.65889,818.666321,215.297363,955.130615,244.961365,900.881592,250.445251,867.334534,250.11264,838.718323,246.532318,3,?,?
931,'2022/09/18 20:07:17:170',42,802.746521,421.691315,797.38916,355.888611,770.87207,308.659485,738.306396,277.311523,715.506287,247.973572,701.562744,331.490204,628.871643,337.256653,585.721069,344.59549,552.374146,351.828308,690.936646,370.165741,613.54895,374.239685,568.000488,377.45694,534.285889,378.592072,687.351318,406.49942,616.979065,407.597321,573.948914,407.916016,541.813049,406.709015,688.92041,436.157867,632.341187,431.96521,598.967285,430.474304,571.575989,428.046143,3,?,?
932,'2022/09/18 20:07:17:269',42,803.526978,420.28653,798.113098,356.005676,770.379883,309.960449,736.96283,278.656799,714.990112,247.107971,702.404297,332.744507,628.782471,338.544434,585.213379,345.486145,551.614258,352.5112,692.108459,371.61203,613.677063,375.728119,567.365662,378.902222,532.873962,380.304138,688.607117,407.934296,616.87738,408.519501,572.597107,408.771484,539.577576,407.58139,689.732727,437.815521,631.619324,433.34137,596.793396,430.888245,568.351501,427.598663,3,?,?
933,'2022/09/18 20:07:17:365',42,802.599365,421.023682,797.321106,356.073883,769.982788,308.659912,737.042908,277.536896,714.392944,246.987671,702.084961,332.685822,630.037903,338.425476,587.113953,345.319977,553.190796,352.077698,691.589966,370.971252,614.211487,375.362396,568.177368,377.985229,533.485046,379.072235,687.890259,406.933838,617.323669,408.580811,573.952698,408.464081,541.192871,407.049561,688.625854,436.220215,631.637939,433.157349,597.476563,431.642303,569.331421,429.196442,3,?,?
934,'2022/09/18 20:07:17:464',42,803.374512,421.602234,798.524902,357.149506,770.349426,310.178101,737.58844,278.108765,715.908203,247.211914,701.547729,333.709686,628.554443,339.169556,585.806824,346.072418,552.695923,353.182648,691.295288,372.143463,613.955688,375.835754,567.949402,379.181519,533.612915,381.172455,688.117615,408.298126,617.450623,408.483093,573.727966,409.014343,541.205566,408.63739,689.708923,438.089569,632.605103,433.860474,598.445496,432.326385,570.707947,430.032227,3,?,?
935,'2022/09/18 20:07:17:549',42,804.860168,420.413483,799.398682,356.129639,771.694031,309.793671,738.63092,278.565369,715.7901,248.218872,702.801758,332.886414,628.27832,339.287048,584.42511,346.383362,550.456238,353.503082,692.901306,371.524963,613.892273,375.606598,567.255127,378.87735,532.708801,380.522003,689.544006,408.022705,617.456238,408.849121,573.330505,409.565247,540.745789,409.058411,690.511169,438.279053,632.087036,434.287567,597.521484,432.441315,569.461121,429.731689,3,?,?
936,'2022/09/18 20:07:17:610',42,805.610413,417.144104,799.400696,352.825928,772.186646,307.669037,738.899475,278.046356,713.624207,249.72464,703.175415,331.785797,627.631531,339.095764,583.801086,346.358704,550.071106,353.765869,694.32605,371.695709,614.010071,376.896362,567.117554,380.398834,532.638428,382.09848,691.782837,408.59021,618.437622,410.334625,573.688782,410.939178,541.25177,410.351624,693.565552,438.615387,633.581055,435.373077,598.064758,433.266968,569.75885,430.368073,3,?,?
937,'2022/09/18 20:07:17:681',42,804.00885,415.748566,796.889343,351.186188,768.396362,307.577698,734.190613,278.110107,711.460083,247.387161,699.214478,333.055115,626.319946,339.70813,583.85376,346.861755,551.23175,353.772949,690.143799,372.288086,612.503967,377.421967,566.82489,380.429596,532.684753,380.930359,688.092773,408.645233,616.976074,410.901276,573.274414,410.982666,540.703125,409.21698,690.947998,437.837402,632.646729,435.555176,598.073914,433.90918,569.868164,430.923737,3,?,?
938,'2022/09/18 20:07:17:749',42,803.014465,419.082153,797.580444,353.218933,769.713989,308.163696,735.101013,278.46933,709.63916,248.100464,700.426941,334.235718,626.559814,340.039215,583.486511,347.176971,549.932068,354.421448,690.777344,373.600769,612.160828,377.462646,565.769287,380.484436,531.093628,382.02356,688.163513,410.02298,616.445313,410.646729,573.324158,410.834595,540.94812,410.026428,690.299927,439.067871,631.62915,435.064514,597.750977,433.447327,570.262573,431.298065,3,?,?
939,'2022/09/18 20:07:17:831',42,803.070374,418.109406,797.033386,352.851929,769.074341,308.06723,735.563721,277.275208,710.964722,247.143158,701.170044,332.967102,626.698242,339.690063,583.234192,347.253296,549.689697,354.927246,691.77002,372.236633,612.668823,376.940308,565.820068,380.13385,530.905457,381.53418,688.775635,409.083405,616.042847,410.345825,572.075684,410.457642,539.618286,409.363159,689.883667,438.723694,630.811279,435.162842,596.485779,433.156586,568.976013,430.409241,3,?,?
940,'2022/09/18 20:07:17:927',42,803.008179,417.968689,796.077332,353.537842,767.418579,308.268036,734.267456,277.193573,708.83844,248.928116,699.465393,332.973297,627.245422,340.340271,584.497681,347.535645,550.709778,354.98349,689.398865,372.265198,613.191467,377.275238,567.030151,380.47934,532.044678,382.310455,686.619141,409.073517,616.433594,410.922791,572.845154,411.042725,540.309753,410.197723,688.66394,438.706055,631.291382,435.762787,596.713318,434.124237,568.929626,431.631378,3,?,?
941,'2022/09/18 20:07:18:030',42,803.26355,416.037109,796.42395,352.664276,767.744385,307.391724,734.164429,275.788452,707.514648,247.330994,701.295532,333.288574,626.727783,340.149078,583.393127,347.891632,549.846252,355.504425,692.48291,372.556702,613.240662,377.667908,566.42865,381.074097,531.592163,382.599304,689.987488,409.539246,617.299255,411.502563,573.080444,411.869385,540.50415,410.787811,691.368713,439.623596,632.342529,436.521118,597.349731,434.757324,569.255127,432.120605,3,?,?
942,'2022/09/18 20:07:18:132',42,803.131409,416.152191,796.394592,352.014496,768.558472,305.79364,734.219482,275.796326,707.079346,248.084534,699.973389,332.306702,626.938721,339.776459,584.023926,347.561646,550.415039,354.784332,691.302368,371.834412,613.645386,377.580994,567.461426,381.246399,532.562866,382.650299,689.38446,408.81311,618.120972,411.226166,574.090332,411.658661,540.93103,410.272705,691.77179,438.997284,633.542542,436.564972,598.709656,434.97406,570.322388,432.109406,3,?,?
943,'2022/09/18 20:07:18:234',42,801.725586,416.029358,794.995422,351.653839,766.144287,305.128571,731.353516,273.788239,704.318115,245.459885,700.397278,331.474182,626.32489,339.445343,583.240662,347.643494,549.872925,355.288635,691.719849,370.853943,612.983459,377.388367,566.469116,381.531067,531.581116,383.185486,689.244141,407.605438,617.50647,410.830353,573.199463,411.904083,539.893311,410.925232,690.454163,437.43924,632.208984,435.62619,597.533325,434.715576,569.116882,432.317078,3,?,?
944,'2022/09/18 20:07:19:784',43,819.832214,573.038147,816.491699,503.933228,779.712036,460.589844,736.026123,436.62973,710.374512,406.936768,712.24115,498.2901,636.917847,506.688538,592.411865,513.525391,557.456116,520.777588,701.614075,538.419128,621.95343,544.858887,574.483093,547.746765,537.938599,550.118225,697.191772,571.413086,625.41626,573.353943,582.802979,574.563721,548.77771,576.284302,697.314697,593.985474,640.857788,590.57428,608.660339,591.312195,581.334167,591.779175,3,?,?
945,'2022/09/18 20:07:19:850',43,821.889954,569.774353,817.915955,502.341431,779.583862,459.404297,734.20282,434.420105,710.653137,403.210693,714.043945,498.173248,635.694946,505.968506,590.724365,512.966492,556.905151,520.470581,704.204651,538.030579,621.293701,544.226563,573.232544,547.334961,537.897705,550.046631,699.876709,570.801392,625.266785,572.973816,581.985718,574.336853,549.137512,576.540588,699.774841,593.37616,640.860657,590.284668,607.755127,591.555664,580.799072,592.548706,3,?,?
946,'2022/09/18 20:07:19:918',43,819.977905,571.693054,816.823364,502.597076,779.787537,459.126984,735.81488,433.622986,711.44281,403.433075,709.688721,496.034821,633.984314,504.566162,590.297852,512.079651,556.991272,519.875305,699.794312,536.381653,619.772095,543.949219,572.79126,547.385376,537.649841,549.961487,695.902466,569.603271,624.189819,572.710632,582.096436,574.228394,549.356018,576.034546,696.426147,592.277283,640.459473,589.527893,609.084412,590.786987,583.06897,591.346558,3,?,?
947,'2022/09/18 20:07:19:985',43,819.234314,569.296082,815.989685,500.763916,779.185242,457.611176,735.926575,433.876312,711.882996,403.377502,711.43335,495.097687,635.4245,503.654572,591.288696,511.218353,557.143799,519.222351,701.457458,535.060242,621.110168,542.437866,573.969543,545.952515,538.349365,549.010254,697.337341,567.947021,624.858521,571.189209,582.295837,573.03656,548.93811,575.513,697.306641,590.569824,639.755859,588.076599,607.272095,589.643127,580.203125,590.941284,3,?,?
948,'2022/09/18 20:07:20:056',43,820.885559,567.521423,817.335754,499.456024,779.035339,456.947479,735.620972,432.196838,712.387024,401.306702,713.046326,494.690369,635.486511,503.574921,590.639282,510.959747,556.635864,518.679077,703.514954,535.132385,621.793396,542.675049,574.041931,545.80011,538.090088,548.103027,699.225586,568.223206,625.675659,571.225098,582.295898,572.710083,548.449097,574.536438,698.805603,590.670288,640.175842,588.085388,606.854736,589.775391,579.402832,590.965942,3,?,?
949,'2022/09/18 20:07:20:164',43,822.790405,566.717651,819.289185,498.34436,782.276306,456.311859,738.757568,431.906586,714.307739,400.578094,714.014832,493.383423,636.389282,502.46402,591.692627,509.973755,557.806763,517.756531,704.536987,533.930115,622.039246,541.57782,573.967773,544.521301,538.090454,546.67041,700.771362,567.220032,626.100098,570.458557,582.867981,571.553528,549.651855,572.928711,701.158813,589.757568,641.640381,587.516174,608.305969,588.684998,581.335327,589.375793,3,?,?
950,'2022/09/18 20:07:20:250',43,821.684021,567.479492,819.665527,497.531372,781.729614,453.600983,736.917725,427.321655,713.97937,396.951019,716.22168,491.584625,638.090271,499.983246,593.174561,507.25174,559.320618,514.960083,705.438171,531.734802,622.443237,539.259888,574.61084,542.311768,538.881897,544.691833,700.265625,564.658752,625.872314,568.206177,582.891602,568.937561,550.0578,570.410706,699.934387,587.206726,640.962524,584.513428,608.280701,585.391113,581.681274,585.92804,3,?,?
951,'2022/09/18 20:07:20:316',43,820.457397,564.700378,817.761719,495.752045,780.950195,452.683746,736.691589,426.799744,712.581238,395.61377,713.946167,490.354401,635.378174,498.645569,591.120056,505.811676,558.053223,513.532959,704.13855,530.616516,621.182251,537.098389,573.688721,540.174194,538.840881,542.817749,699.966736,563.927979,625.302979,566.111267,582.343811,567.387695,549.573669,569.502991,700.144653,586.553223,640.673279,583.364685,607.840027,584.777466,580.965942,585.928162,3,?,?
952,'2022/09/18 20:07:20:383',43,824.013123,561.544678,818.737793,493.339081,780.602417,451.906311,737.249023,427.319061,715.05365,395.272644,713.782593,490.2258,635.563477,498.935974,591.03009,506.227051,557.392273,513.908203,705.208252,530.820129,622.055908,537.407288,574.240112,540.371277,539.235291,543.241333,702.320618,564.379333,626.502136,566.651123,582.792725,568.040283,549.577759,570.23114,703.52594,587.023071,643.287231,583.729553,609.783691,584.555542,582.685486,585.141174,3,?,?
953,'2022/09/18 20:07:20:453',43,825.048584,563.578491,818.359375,493.846405,779.67157,451.181274,735.910156,425.78299,714.23822,394.284424,713.059021,488.503052,636.54364,498.304596,592.529236,506.113861,558.936279,513.827881,704.364319,528.839355,622.400696,537.174072,574.57959,540.80957,538.857727,543.487793,701.547607,562.590149,626.787537,566.276855,583.096252,567.522644,549.63208,569.148254,703.128967,586.024536,643.061035,583.463989,609.76123,584.058838,582.669006,584.123047,3,?,?
954,'2022/09/18 20:07:20:554',43,824.975952,564.18219,820.259521,495.233704,781.228516,451.30365,736.033691,424.241699,713.981323,391.695648,717.819153,487.537781,639.022278,497.034454,593.677917,504.641113,558.965332,512.215332,708.196167,527.879761,623.842957,536.073364,575.308472,539.523987,538.906006,541.893616,703.703308,561.919067,627.641663,565.50061,583.693848,566.177551,550.251831,567.475708,703.817139,585.868286,643.179626,582.921082,609.575378,583.257874,582.295227,583.213928,3,?,?
955,'2022/09/18 20:07:20:667',43,823.492798,559.622498,819.010864,492.276154,781.247925,449.417603,737.012329,424.606903,713.549927,392.534637,713.889465,486.450134,635.973267,495.570465,591.919006,503.566925,558.243958,511.788025,705.081482,526.690552,622.260193,534.367676,574.585876,538.214539,539.100647,540.869507,701.303955,560.280029,626.368774,563.557922,583.350342,565.274414,550.306702,567.049805,701.561768,584.081604,641.037537,581.741516,608.244507,582.915405,581.253113,583.319153,3,?,?
956,'2022/09/18 20:07:20:763',43,824.473572,559.176941,818.457031,490.876709,779.536255,448.693878,735.680603,423.510681,713.915955,391.732025,712.215881,486.281616,636.872925,496.243134,593.09375,504.066284,558.795715,511.564545,702.886292,526.623596,622.468933,535.505066,575.162109,539.21814,538.580322,541.701355,699.43457,560.042603,626.630737,564.643127,583.93042,566.280884,550.268005,567.957336,700.439819,582.998901,641.735535,582.076965,608.907471,583.546265,581.369751,584.013367,3,?,?
957,'2022/09/18 20:07:20:861',43,824.596619,560.605408,818.518616,491.587463,780.259277,449.278259,736.884155,424.163757,714.626343,392.660522,714.47644,486.247925,638.015137,495.888184,593.351807,503.445862,558.967163,510.867432,704.927979,527.084351,623.687439,535.642578,575.352295,538.721436,538.735413,540.597046,701.235229,560.787476,627.615295,565.023621,583.893372,565.852173,549.864136,566.560913,701.919189,583.681152,643.096008,582.059448,609.773865,583.220703,582.242798,583.395752,3,?,?
958,'2022/09/18 20:07:20:960',43,824.363403,562.480286,819.650269,493.710907,781.644409,449.993256,737.490845,423.795044,712.860229,391.764404,714.578857,485.432983,637.870544,495.296295,593.291077,503.015717,559.049683,510.529633,704.989319,525.636597,623.91571,534.356201,575.941345,538.139221,539.411682,540.667175,701.257446,559.273865,628.124451,563.351685,584.540039,565.230042,550.374207,566.914124,701.971924,582.840515,643.670105,581.519836,610.370544,583.193481,582.244934,583.848816,3,?,?
959,'2022/09/18 20:07:21:064',43,824.573914,558.572632,818.416687,491.405365,780.101685,448.566803,735.945557,423.575043,712.190613,391.197571,714.358643,485.748444,636.980957,495.001678,592.747864,502.643066,558.77301,510.493988,705.597656,525.344299,623.623352,533.117432,575.467468,537.450867,539.14917,540.98468,702.09668,558.878906,627.678223,562.383118,584.005798,564.849792,550.16333,567.683289,702.544556,582.882751,642.903381,580.9953,609.40271,582.746033,581.328979,584.264526,3,?,?
960,'2022/09/18 20:07:25:677',44,293.517456,577.870483,315.64917,503.215271,354.400665,443.303497,386.721069,401.529907,404.852234,362.008942,377.019287,489.500366,459.557983,498.400085,513.433289,502.099792,557.358032,506.384827,383.824127,538.993408,476.907104,541.820007,537.517334,542.571838,583.540771,543.495239,390.994995,579.130798,478.012512,579.486084,535.360291,577.962524,578.292725,576.872803,398.906219,608.820862,471.096863,608.279968,516.557068,607.084839,553.768005,605.541931,3,?,?
961,'2022/09/18 20:07:25:750',44,294.754364,578.441528,316.036713,503.559082,353.905762,443.879059,387.270477,401.858246,408.286804,362.764771,378.215912,489.483154,461.506409,497.487793,515.104431,501.461792,558.861206,506.766327,385.615356,538.478271,479.501282,541.40271,540.02417,542.489319,585.910339,544.35083,392.909821,578.231689,479.976501,578.711426,537.224548,577.710327,580.082886,577.76239,400.458984,608.135376,472.401581,607.55658,517.464539,606.692444,554.195679,605.605103,3,?,?
962,'2022/09/18 20:07:25:822',44,294.52832,576.741211,317.519867,502.393677,355.458832,443.664032,388.239166,401.587708,410.070374,362.59903,380.691071,489.370148,463.142944,497.185669,516.551392,501.271088,560.297791,506.456207,388.341217,538.511292,481.042542,541.358459,541.199036,542.522034,586.955505,544.362732,395.749329,578.449158,481.632233,578.205994,538.633301,577.075195,581.415344,577.238647,403.098755,608.187744,474.102966,607.671265,518.805786,606.47998,555.531738,605.151184,3,?,?
963,'2022/09/18 20:07:25:906',44,297.548706,578.51001,317.649902,503.007843,354.816254,442.824799,387.835358,400.949615,408.563477,362.000336,379.216675,489.258911,462.832764,497.472137,516.409607,501.356659,559.762634,506.41626,386.903992,538.065796,481.220337,541.574158,541.779236,542.40271,586.992432,544.074707,394.836365,577.958862,482.1073,579.174622,538.875916,577.648438,581.014343,577.358398,403.130432,607.979919,475.296997,607.650818,520.155823,606.701416,556.412109,605.744629,3,?,?
964,'2022/09/18 20:07:25:979',44,295.923645,577.962158,317.635834,502.728485,355.290497,442.756622,387.919647,400.745972,409.04892,361.71228,379.270325,489.421661,462.310364,496.33725,516.025452,499.943604,560.284302,505.184998,386.786835,538.257813,479.664551,540.437134,540.491394,541.337219,587.077087,543.431396,394.500183,577.798828,480.539551,577.847961,538.457764,576.269836,582.491638,576.085815,402.439117,607.292908,473.770081,607.018555,519.010254,606.00238,556.372559,604.776672,3,?,?
965,'2022/09/18 20:07:26:053',44,296.656067,576.054443,317.654602,501.503784,355.9104,442.900482,388.514252,401.156158,408.318054,361.986542,379.621002,489.557434,460.45282,496.609894,514.134583,500.470886,558.611572,505.854065,387.399353,538.872253,478.757355,540.961792,539.676758,541.609924,586.673889,543.576965,395.478394,578.607666,480.356201,578.456726,537.847473,576.632019,581.953796,576.266907,404.035004,608.214966,474.509155,607.901428,518.997742,606.625977,555.915771,605.321594,3,?,?
966,'2022/09/18 20:07:26:162',44,296.392975,579.343872,316.528351,502.96521,354.13205,442.880737,388.221802,400.980194,409.212616,362.046417,378.668091,490.012848,461.133453,497.176544,514.830566,500.913086,558.802979,506.112366,387.226135,538.461304,480.053162,540.96051,540.783447,542.040649,586.778259,544.399475,395.846893,577.975159,481.530029,578.49054,537.911072,577.185974,580.187134,577.457947,404.554932,607.729126,475.383301,607.31781,519.752441,606.600952,555.7948,606.164124,3,?,?
967,'2022/09/18 20:07:26:267',44,297.381409,576.776794,319.302612,501.191406,356.794586,442.023926,389.336365,400.920898,409.059082,362.647583,381.237946,488.422119,462.089417,496.394745,515.826355,500.876923,560.263123,506.68985,389.111206,538.004761,480.217773,540.091492,540.605896,541.381042,587.076965,543.604736,397.103607,578.115112,481.874847,577.298767,538.540222,576.011047,581.394897,576.187683,405.226379,607.999817,475.780579,606.83252,519.948181,605.451416,556.46936,604.037659,3,?,?
968,'2022/09/18 20:07:26:366',44,298.00177,578.081116,317.98465,501.702209,355.469543,441.567474,389.956116,400.110687,411.282684,361.217346,379.988281,489.630554,461.311096,496.704346,515.134155,500.328186,559.500122,505.414795,388.670929,538.184265,480.256042,540.128296,541.262573,541.077698,587.74231,543.394409,397.393646,577.580811,482.421875,577.659241,539.020752,575.928406,581.576416,575.806702,406.145142,607.223694,476.910583,606.772949,521.304382,605.720398,557.643677,604.794067,3,?,?
969,'2022/09/18 20:07:26:465',44,296.616364,578.312683,318.685455,503.31958,356.885956,442.923889,390.025146,400.647858,410.307159,361.147034,379.751862,487.196289,463.115112,495.705261,516.978455,499.91925,561.514038,504.822235,388.226959,536.373169,480.024109,539.108337,540.838989,540.812256,587.846191,542.736694,396.910461,576.721008,481.905548,576.251221,538.953491,575.162537,582.096069,574.833069,405.923462,606.858643,476.946106,605.868164,521.689941,604.519531,558.541809,603.077087,3,?,?
970,'2022/09/18 20:07:26:543',44,296.479248,578.098755,318.292267,502.891388,356.635162,443.259125,389.624573,401.137695,410.176453,361.277344,381.809326,487.694092,463.220215,496.673401,517.011841,500.688171,561.666626,505.457062,389.60202,536.934021,479.703125,539.637512,540.602173,541.010437,588.259277,542.388611,397.303711,577.190735,481.197571,576.651245,538.594543,575.223999,582.767761,574.313232,405.185822,606.988708,475.108032,606.361755,520.231323,604.648376,557.919861,602.592346,3,?,?
971,'2022/09/18 20:07:26:614',44,296.1409,579.114624,318.130829,503.673492,356.280548,443.725098,389.359924,401.228912,410.063477,361.737732,380.709839,488.812683,462.422485,496.605988,516.205627,500.397034,560.591492,505.232208,389.166901,537.662598,480.16449,539.850037,540.930908,540.690857,588.058289,542.088745,397.441071,577.514282,481.803589,577.303833,538.858276,575.773743,582.559998,575.060913,405.799622,607.408569,475.679657,606.813416,520.321289,605.5,557.292114,603.911682,3,?,?
